Time,Coin,Quantity,Description
2021-08-18 17:00:00,DOGE,0.06843187,FTX App Earn
2021-08-18 17:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 18:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 18:00:00,DOGE,0.06843250,FTX App Earn
2021-08-18 19:00:00,DOGE,0.06843312,FTX App Earn
2021-08-18 19:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 20:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 20:00:00,DOGE,0.06843375,FTX App Earn
2021-08-18 21:00:00,DOGE,0.06843437,FTX App Earn
2021-08-18 21:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 22:00:00,USDT,0.00000915,FTX App Earn
2021-08-18 22:00:00,DOGE,0.06843500,FTX App Earn
2021-08-18 23:00:00,DOGE,0.06843562,FTX App Earn
2021-08-18 23:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 00:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 00:00:00,DOGE,0.06843625,FTX App Earn
2021-08-19 01:00:00,DOGE,0.06843687,FTX App Earn
2021-08-19 01:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 02:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 02:00:00,DOGE,0.06843750,FTX App Earn
2021-08-19 03:00:00,DOGE,0.06843812,FTX App Earn
2021-08-19 03:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 04:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 04:00:00,DOGE,0.06843875,FTX App Earn
2021-08-19 05:00:00,DOGE,0.06843937,FTX App Earn
2021-08-19 05:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 06:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 06:00:00,DOGE,0.06844000,FTX App Earn
2021-08-19 07:00:00,DOGE,0.06844062,FTX App Earn
2021-08-19 07:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 08:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 08:00:00,DOGE,0.06844125,FTX App Earn
2021-08-19 09:00:00,DOGE,0.06844187,FTX App Earn
2021-08-19 09:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 10:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 10:00:00,DOGE,0.06844250,FTX App Earn
2021-08-19 11:00:00,DOGE,0.06844312,FTX App Earn
2021-08-19 11:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 12:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 12:00:00,DOGE,0.06844375,FTX App Earn
2021-08-19 13:00:00,DOGE,0.06844437,FTX App Earn
2021-08-19 13:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 14:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 14:00:00,DOGE,0.06844500,FTX App Earn
2021-08-19 15:00:00,DOGE,0.06844562,FTX App Earn
2021-08-19 15:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 16:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 16:00:00,DOGE,0.06844625,FTX App Earn
2021-08-19 17:00:00,DOGE,0.06844687,FTX App Earn
2021-08-19 17:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 18:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 18:00:00,DOGE,0.06844750,FTX App Earn
2021-08-19 19:00:00,DOGE,0.06844812,FTX App Earn
2021-08-19 19:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 20:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 20:00:00,DOGE,0.06844875,FTX App Earn
2021-08-19 21:00:00,DOGE,0.06844937,FTX App Earn
2021-08-19 21:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 22:00:00,USDT,0.00000915,FTX App Earn
2021-08-19 22:00:00,DOGE,0.06845000,FTX App Earn
2021-08-19 23:00:00,DOGE,0.06845062,FTX App Earn
2021-08-19 23:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 00:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 00:00:00,DOGE,0.06845125,FTX App Earn
2021-08-20 01:00:00,DOGE,0.06845187,FTX App Earn
2021-08-20 01:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 01:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 02:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 02:00:00,DOGE,0.06845250,FTX App Earn
2021-08-20 02:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 03:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 03:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 03:00:00,DOGE,0.06845312,FTX App Earn
2021-08-20 04:00:00,DOGE,0.06845375,FTX App Earn
2021-08-20 04:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 04:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 05:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 05:00:00,DOGE,0.06845437,FTX App Earn
2021-08-20 05:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 06:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 06:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 06:00:00,DOGE,0.06845500,FTX App Earn
2021-08-20 07:00:00,DOGE,0.06845562,FTX App Earn
2021-08-20 07:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 07:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 08:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 08:00:00,DOGE,0.06845625,FTX App Earn
2021-08-20 08:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 09:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 09:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 09:00:00,DOGE,0.06845687,FTX App Earn
2021-08-20 10:00:00,DOGE,0.06845750,FTX App Earn
2021-08-20 10:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 10:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 11:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 11:00:00,DOGE,0.06845813,FTX App Earn
2021-08-20 11:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 12:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 12:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 12:00:00,DOGE,0.06845875,FTX App Earn
2021-08-20 13:00:00,DOGE,0.06845938,FTX App Earn
2021-08-20 13:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 13:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 14:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 14:00:00,DOGE,0.06846000,FTX App Earn
2021-08-20 14:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 15:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 15:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 15:00:00,DOGE,0.06846063,FTX App Earn
2021-08-20 16:00:00,DOGE,0.06846125,FTX App Earn
2021-08-20 16:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 16:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 17:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 17:00:00,DOGE,0.06846188,FTX App Earn
2021-08-20 17:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 18:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 18:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 18:00:00,DOGE,0.06846250,FTX App Earn
2021-08-20 19:00:00,DOGE,0.06846313,FTX App Earn
2021-08-20 19:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 19:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 20:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 20:00:00,DOGE,0.06846375,FTX App Earn
2021-08-20 20:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 21:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 21:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 21:00:00,DOGE,0.06846438,FTX App Earn
2021-08-20 22:00:00,DOGE,0.06846500,FTX App Earn
2021-08-20 22:00:00,USDT,0.00000915,FTX App Earn
2021-08-20 22:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 23:00:00,GRT,0.00000913,FTX App Earn
2021-08-20 23:00:00,DOGE,0.06846563,FTX App Earn
2021-08-20 23:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 00:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 00:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 00:00:00,DOGE,0.06846625,FTX App Earn
2021-08-21 01:00:00,DOGE,0.06846688,FTX App Earn
2021-08-21 01:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 01:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 02:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 02:00:00,DOGE,0.06846750,FTX App Earn
2021-08-21 02:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 03:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 03:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 03:00:00,DOGE,0.06846813,FTX App Earn
2021-08-21 04:00:00,DOGE,0.06846875,FTX App Earn
2021-08-21 04:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 04:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 05:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 05:00:00,DOGE,0.06846938,FTX App Earn
2021-08-21 05:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 06:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 06:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 06:00:00,DOGE,0.06847000,FTX App Earn
2021-08-21 07:00:00,DOGE,0.06847063,FTX App Earn
2021-08-21 07:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 07:00:00,GRT,0.00000913,FTX App Earn
2021-08-21 08:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 08:00:00,DOGE,0.06847126,FTX App Earn
2021-08-21 08:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 09:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 09:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 09:00:00,DOGE,0.06847188,FTX App Earn
2021-08-21 10:00:00,DOGE,0.06847251,FTX App Earn
2021-08-21 10:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 10:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 11:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 11:00:00,DOGE,0.06847313,FTX App Earn
2021-08-21 11:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 12:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 12:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 12:00:00,DOGE,0.06847376,FTX App Earn
2021-08-21 13:00:00,DOGE,0.06847438,FTX App Earn
2021-08-21 13:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 13:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 14:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 14:00:00,DOGE,0.06847501,FTX App Earn
2021-08-21 14:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 15:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 15:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 15:00:00,DOGE,0.06847563,FTX App Earn
2021-08-21 16:00:00,DOGE,0.06847626,FTX App Earn
2021-08-21 16:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 16:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 17:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 17:00:00,DOGE,0.06847688,FTX App Earn
2021-08-21 17:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 18:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 18:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 18:00:00,DOGE,0.06847751,FTX App Earn
2021-08-21 19:00:00,DOGE,0.06847813,FTX App Earn
2021-08-21 19:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 19:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 20:00:00,DOGE,0.06847876,FTX App Earn
2021-08-21 20:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 21:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 21:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 21:00:00,DOGE,0.06847938,FTX App Earn
2021-08-21 22:00:00,DOGE,0.06848001,FTX App Earn
2021-08-21 22:00:00,USDT,0.00000915,FTX App Earn
2021-08-21 22:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 23:00:00,GRT,0.00000914,FTX App Earn
2021-08-21 23:00:00,DOGE,0.06848064,FTX App Earn
2021-08-21 23:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 00:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 00:00:00,DOGE,0.06848126,FTX App Earn
2021-08-22 01:00:00,DOGE,0.06848189,FTX App Earn
2021-08-22 01:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 01:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 02:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 02:00:00,DOGE,0.06848251,FTX App Earn
2021-08-22 02:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 03:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 03:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 03:00:00,DOGE,0.06848314,FTX App Earn
2021-08-22 04:00:00,DOGE,0.06848376,FTX App Earn
2021-08-22 04:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 04:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 05:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 05:00:00,DOGE,0.06848439,FTX App Earn
2021-08-22 05:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 06:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 06:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 06:00:00,DOGE,0.06848501,FTX App Earn
2021-08-22 07:00:00,DOGE,0.06848564,FTX App Earn
2021-08-22 07:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 07:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 08:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 08:00:00,DOGE,0.06848626,FTX App Earn
2021-08-22 08:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 09:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 09:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 09:00:00,DOGE,0.06848689,FTX App Earn
2021-08-22 10:00:00,DOGE,0.06848752,FTX App Earn
2021-08-22 10:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 10:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 11:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 11:00:00,DOGE,0.06848814,FTX App Earn
2021-08-22 11:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 12:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 12:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 12:00:00,DOGE,0.06848877,FTX App Earn
2021-08-22 13:00:00,DOGE,0.06848939,FTX App Earn
2021-08-22 13:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 13:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 14:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 14:00:00,DOGE,0.06849002,FTX App Earn
2021-08-22 14:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 15:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 15:00:00,DOGE,0.06849064,FTX App Earn
2021-08-22 16:00:00,DOGE,0.06849127,FTX App Earn
2021-08-22 16:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 17:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 17:00:00,DOGE,0.06849189,FTX App Earn
2021-08-22 18:00:00,DOGE,0.06849252,FTX App Earn
2021-08-22 18:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 19:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 19:00:00,DOGE,0.06849314,FTX App Earn
2021-08-22 20:00:00,DOGE,0.06849377,FTX App Earn
2021-08-22 20:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 20:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 21:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 21:00:00,DOGE,0.06849440,FTX App Earn
2021-08-22 21:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 22:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 22:00:00,USDT,0.00000915,FTX App Earn
2021-08-22 22:00:00,DOGE,0.06849502,FTX App Earn
2021-08-22 23:00:00,DOGE,0.06849565,FTX App Earn
2021-08-22 23:00:00,GRT,0.00000914,FTX App Earn
2021-08-22 23:00:00,USDT,0.00000915,FTX App Earn
2021-08-23 00:00:00,USDT,0.00000915,FTX App Earn
2021-08-23 00:00:00,DOGE,0.06849627,FTX App Earn
2021-08-23 00:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 01:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 01:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 01:00:00,DOGE,0.06849690,FTX App Earn
2021-08-23 02:00:00,DOGE,0.06849752,FTX App Earn
2021-08-23 02:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 02:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 03:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 03:00:00,DOGE,0.06849815,FTX App Earn
2021-08-23 03:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 04:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 04:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 04:00:00,DOGE,0.06849877,FTX App Earn
2021-08-23 05:00:00,DOGE,0.06849940,FTX App Earn
2021-08-23 05:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 05:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 06:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 06:00:00,DOGE,0.06850003,FTX App Earn
2021-08-23 06:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 07:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 07:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 07:00:00,DOGE,0.06850065,FTX App Earn
2021-08-23 08:00:00,DOGE,0.06850128,FTX App Earn
2021-08-23 08:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 08:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 09:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 09:00:00,DOGE,0.06850190,FTX App Earn
2021-08-23 09:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 10:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 10:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 10:00:00,DOGE,0.06850253,FTX App Earn
2021-08-23 11:00:00,DOGE,0.06850315,FTX App Earn
2021-08-23 11:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 11:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 12:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 12:00:00,DOGE,0.06850378,FTX App Earn
2021-08-23 12:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 13:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 13:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 13:00:00,DOGE,0.06850440,FTX App Earn
2021-08-23 14:00:00,DOGE,0.06850503,FTX App Earn
2021-08-23 14:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 14:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 15:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 15:00:00,DOGE,0.06850566,FTX App Earn
2021-08-23 15:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 16:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 16:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 16:00:00,DOGE,0.06850628,FTX App Earn
2021-08-23 17:00:00,DOGE,0.06850691,FTX App Earn
2021-08-23 17:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 17:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 18:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 18:00:00,DOGE,0.06850753,FTX App Earn
2021-08-23 18:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 19:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 19:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 19:00:00,DOGE,0.06850816,FTX App Earn
2021-08-23 20:00:00,DOGE,0.06850878,FTX App Earn
2021-08-23 20:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 20:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 21:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 21:00:00,DOGE,0.06850941,FTX App Earn
2021-08-23 21:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 22:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 22:00:00,USDT,0.00000916,FTX App Earn
2021-08-23 22:00:00,DOGE,0.06851004,FTX App Earn
2021-08-23 23:00:00,DOGE,0.06851066,FTX App Earn
2021-08-23 23:00:00,GRT,0.00000914,FTX App Earn
2021-08-23 23:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 00:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 00:00:00,DOGE,0.06851129,FTX App Earn
2021-08-24 00:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 01:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 01:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 01:00:00,DOGE,0.06851191,FTX App Earn
2021-08-24 02:00:00,DOGE,0.06851254,FTX App Earn
2021-08-24 02:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 03:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 03:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 03:00:00,DOGE,0.06851316,FTX App Earn
2021-08-24 04:00:00,DOGE,0.06851379,FTX App Earn
2021-08-24 04:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 04:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 05:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 05:00:00,DOGE,0.06851442,FTX App Earn
2021-08-24 05:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 06:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 06:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 06:00:00,DOGE,0.06851504,FTX App Earn
2021-08-24 07:00:00,DOGE,0.06851567,FTX App Earn
2021-08-24 07:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 07:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 08:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 08:00:00,DOGE,0.06851629,FTX App Earn
2021-08-24 08:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 09:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 09:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 09:00:00,DOGE,0.06851692,FTX App Earn
2021-08-24 10:00:00,DOGE,0.06851754,FTX App Earn
2021-08-24 10:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 10:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 11:00:00,DOGE,0.06851817,FTX App Earn
2021-08-24 11:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 12:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 12:00:00,GRT,0.00000914,FTX App Earn
2021-08-24 12:00:00,DOGE,0.06851880,FTX App Earn
2021-08-24 13:00:00,DOGE,0.06851942,FTX App Earn
2021-08-24 13:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 14:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 14:00:00,DOGE,0.06852005,FTX App Earn
2021-08-24 15:00:00,DOGE,0.06852067,FTX App Earn
2021-08-24 15:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 16:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 16:00:00,DOGE,0.06852130,FTX App Earn
2021-08-24 17:00:00,DOGE,0.06852192,FTX App Earn
2021-08-24 17:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 18:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 18:00:00,DOGE,0.06852255,FTX App Earn
2021-08-24 19:00:00,DOGE,0.06852318,FTX App Earn
2021-08-24 19:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 20:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 20:00:00,DOGE,0.06852380,FTX App Earn
2021-08-24 21:00:00,DOGE,0.06852443,FTX App Earn
2021-08-24 21:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 22:00:00,USDT,0.00000916,FTX App Earn
2021-08-24 22:00:00,DOGE,0.06852505,FTX App Earn
2021-08-24 23:00:00,DOGE,0.06852568,FTX App Earn
2021-08-24 23:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 00:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 00:00:00,DOGE,0.06852630,FTX App Earn
2021-08-25 01:00:00,DOGE,0.06852693,FTX App Earn
2021-08-25 01:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 02:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 02:00:00,DOGE,0.06852756,FTX App Earn
2021-08-25 03:00:00,DOGE,0.06852818,FTX App Earn
2021-08-25 03:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 04:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 04:00:00,DOGE,0.06852881,FTX App Earn
2021-08-25 05:00:00,DOGE,0.06852943,FTX App Earn
2021-08-25 05:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 06:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 06:00:00,DOGE,0.06853006,FTX App Earn
2021-08-25 07:00:00,DOGE,0.06853069,FTX App Earn
2021-08-25 07:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 08:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 08:00:00,DOGE,0.06853131,FTX App Earn
2021-08-25 09:00:00,DOGE,0.06853194,FTX App Earn
2021-08-25 09:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 10:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 10:00:00,DOGE,0.06853256,FTX App Earn
2021-08-25 11:00:00,DOGE,0.06853319,FTX App Earn
2021-08-25 11:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 12:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 12:00:00,DOGE,0.06853381,FTX App Earn
2021-08-25 13:00:00,DOGE,0.06853444,FTX App Earn
2021-08-25 13:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 14:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 14:00:00,DOGE,0.06853507,FTX App Earn
2021-08-25 15:00:00,DOGE,0.06853569,FTX App Earn
2021-08-25 15:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 16:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 16:00:00,DOGE,0.06853632,FTX App Earn
2021-08-25 17:00:00,DOGE,0.06853694,FTX App Earn
2021-08-25 17:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 18:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 18:00:00,DOGE,0.06853757,FTX App Earn
2021-08-25 19:00:00,DOGE,0.06853820,FTX App Earn
2021-08-25 19:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 20:00:00,USDT,0.00000916,FTX App Earn
2021-08-25 20:00:00,DOGE,0.06853882,FTX App Earn
2021-08-25 21:00:00,DOGE,0.06853945,FTX App Earn
2021-08-25 21:00:00,USDT,0.00000916,FTX App Earn
